Student_ID,First_Name,Last_Name,Gender,Age,Grade,Math_Score,English_Score,Science_Score,Attendance_Percentage,City,State,
1970,Taylor,Petersen,Male,12,6th,83,91,48,91.77,West Joseph,Alaska,
1971,Lindsay,Hall,Female,6,8th,15,53,47,77.2,Port Sarah,New York,
1972,Benjamin,Robinson,Other,12,7th,57,67,22,88.34,Jacobview,New Mexico,
1973,Austin,Harris,Male,11,12th,38,73,95,95.91,Holmestown,Maryland,
1974,Crystal,Robinson,Female,17,1st,73,99,1,74.73,Blackhaven,West Virginia,
1975,Nicole,Buchanan,Female,9,9th,94,88,25,81.74,Hillborough,Colorado,
1976,Benjamin,Miller,Female,6,5th,0,95,56,76.74,North Olivia,Wisconsin,
1977,Jesse,Ortega,Male,17,10th,58,28,46,61.34,Jonesport,Virginia,
1978,Steven,Smith,Male,13,12th,43,89,67,77.45,New Michellemouth,Hawaii,
1979,Karla,Tucker,Female,10,11th,30,11,24,88.08,South Maryfurt,Massachusetts,
1980,Annette,Burns,Female,11,6th,95,30,0,62.68,Antonioborough,New Mexico,
1981,Timothy,York,Male,6,9th,74,46,75,63.49,New Jerryberg,South Dakota,
1982,Jacob,King,Other,11,9th,72,0,39,95.11,Rebeccaland,Ohio,
1983,Sylvia,Bridges,Male,18,1st,91,26,42,86.59,Brandonberg,Virginia,
1984,Ryan,Nunez,Other,10,4th,80,2,12,78.99,South Noah,Rhode Island,
1985,Jessica,Pearson,Other,10,10th,85,46,47,80.28,West James,South Dakota,
1986,Jason,Flores,Other,10,11th,68,71,32,69.73,North Jerryport,Hawaii,
1987,Brenda,Andrade,Female,13,6th,76,60,64,97.11,Birdfurt,Mississippi,
1988,Joseph,Callahan,Female,17,6th,29,17,1,65.5,Port Whitneyfurt,Washington,
1989,Kenneth,Thomas,Other,16,2nd,44,14,77,60.96,Joshuastad,Connecticut,
1990,Danielle,Underwood,Other,7,3rd,38,7,34,63.46,New George,New Hampshire,
1991,Daniel,Martinez,Other,9,5th,36,44,4,67.47,Combsborough,Delaware,
1992,Eric,Sims,Male,8,1st,85,46,82,67.86,Saraside,Maryland,
1993,Lydia,Foster,Female,10,6th,100,99,35,86.39,Wilsonstad,Illinois,
1994,Adam,Cuevas,Other,17,7th,91,17,82,81.84,Colemouth,New York,
1995,John,Kelly,Other,13,11th,73,37,61,82.29,East Thomas,Wyoming,
1996,Dawn,Green,Male,18,9th,86,58,50,79.12,Patrickfurt,Texas,
1997,Victor,Montoya,Female,11,3rd,17,18,5,98.83,Port Robinmouth,Georgia,
1998,Justin,Adams,Other,10,10th,91,70,89,86.25,South Matthewfurt,Georgia,
1999,Emily,Wilson,Female,17,10th,48,53,90,83.28,South Juan,South Carolina,
2000,Courtney,Anderson,Other,12,7th,66,31,32,64.63,Lake David,North Dakota,
2001,Alexandria,Nguyen,Male,15,3rd,94,26,35,61.59,New Marciaborough,Arkansas,
2002,Amanda,Rodriguez,Male,16,10th,31,28,80,68.1,East Paulchester,West Virginia,
2003,Mary,Gregory,Female,7,2nd,13,7,7,72.01,Edwardsberg,Wisconsin,
2004,Steven,Pierce,Male,9,5th,41,95,73,89.87,South Joshua,Ohio,
2005,Robert,Owen,Female,13,12th,66,17,3,75.63,Kristineland,Iowa,
2006,Susan,Thomas,Other,9,6th,74,15,91,74.87,Mccoyside,Virginia,
2007,Anthony,Parker,Male,12,12th,24,89,60,80.41,South Tina,Mississippi,
2008,Kathleen,Blackburn,Other,17,1st,99,90,77,60.49,Harringtonmouth,Rhode Island,
2009,Stephanie,Baker,Other,13,5th,46,18,80,80.98,Vargashaven,Tennessee,
2010,Penny,Jones,Male,18,7th,58,48,58,70.64,North Matthew,Connecticut,
2011,Lori,Robinson,Male,14,2nd,12,93,62,81.22,Gillland,Florida,
2012,Richard,Hamilton,Male,11,8th,18,3,22,72.13,North Gina,Alaska,
2013,Daniel,David,Other,6,4th,91,89,60,92.46,Lynnbury,Idaho,
2014,John,Rodriguez,Female,14,6th,54,54,95,72.78,North Karenberg,Rhode Island,
2015,Paul,Blair,Female,18,8th,52,47,82,69.75,Lake Robert,Illinois,
2016,Troy,Sparks,Other,8,5th,10,6,96,79.22,Hayestown,South Carolina,
2017,Jessica,Mcfarland,Other,7,4th,11,89,69,68.54,Maxwellstad,Arizona,
2018,Jody,Baldwin,Other,10,9th,7,13,13,86.56,South Marie,North Dakota,
2019,Jessica,Williams,Male,17,5th,54,84,4,79.13,Millerstad,Virginia,
2020,Edward,Harris,Female,14,3rd,16,74,47,68.56,Stephaniebury,Maryland,
2021,Robert,Castillo,Female,12,2nd,60,9,3,66.9,Lake Jeffrey,Maryland,
2022,Victor,Lewis,Female,8,6th,27,61,78,82.12,Edwardsstad,Iowa,
2023,Ebony,Rice,Female,18,1st,57,76,91,85.08,New Johnfurt,Arkansas,
2024,Michael,Martinez,Female,14,4th,9,20,19,94.35,South Megan,North Carolina,
2025,Michael,Murphy,Female,15,2nd,47,3,90,62.84,Richardmouth,Wisconsin,
2026,Madeline,Hamilton,Other,6,8th,86,18,94,86.68,South Gina,Ohio,
2027,Jeffrey,Daniels,Other,8,9th,67,46,22,94.31,Gibbsburgh,Mississippi,
2028,Sharon,Salinas,Male,9,1st,51,18,16,65.82,Virginiaborough,Alabama,
2029,Carolyn,Smith,Other,9,8th,75,10,10,90.42,Laurachester,Wyoming,
2030,Stephanie,Vargas,Other,6,9th,71,31,53,79.11,Diazshire,Florida,
2031,Michael,Salazar,Female,9,3rd,66,9,15,99.59,Arianashire,Pennsylvania,
2032,Heather,Moss,Male,6,4th,99,1,7,62.9,East Kathleenton,Kansas,
2033,Derek,Bradley,Female,13,6th,50,72,56,66.59,East Kayla,Michigan,
2034,Cameron,Lopez,Male,6,8th,33,53,81,85.08,Jamesville,Mississippi,
2035,Amy,Hensley,Other,11,12th,74,19,90,76.54,West Jennifer,New Mexico,
2036,John,Rosales,Other,17,9th,63,97,7,85.02,East Patrickchester,North Dakota,
2037,Jason,Perry,Female,9,5th,81,23,40,97.5,Claudiaborough,New Jersey,
2038,Cindy,Gates,Female,10,6th,54,60,12,93.12,South Anthony,West Virginia,
2039,Laura,Molina,Female,11,3rd,56,95,69,76.26,Allenville,Massachusetts,
2040,Stephanie,Odonnell,Other,13,2nd,88,17,35,90.09,Lake Michaelhaven,Missouri,
2041,Jeffrey,Briggs,Other,14,9th,62,95,24,61.72,East Andrewshire,Wyoming,
2042,Jessica,Bond,Other,12,11th,93,67,83,72.82,Kellyport,Delaware,
2043,Dwayne,Martin,Male,16,3rd,53,89,78,75.79,East Denisemouth,Kansas,
2044,Vincent,Gilbert,Female,7,4th,20,38,94,67.7,Port Ruth,California,
2045,Wayne,Dennis,Male,16,12th,18,60,2,89.06,Michaelburgh,Vermont,
2046,Melissa,Hughes,Other,6,1st,64,52,42,74.95,Lawrenceview,West Virginia,
2047,Stacy,Henry,Other,9,8th,16,92,86,77.99,West Adam,West Virginia,
2048,Jasmin,Hunter,Male,11,7th,62,43,40,93.45,Port John,Ohio,
2049,Emily,Williams,Female,13,12th,91,56,90,68.99,Toddport,Nebraska,
2050,Cassandra,Barrett,Female,15,9th,58,100,21,96.3,Maxwellfort,New Mexico,
2051,Chad,Bartlett,Other,13,2nd,16,82,75,79.17,Lake Elizabeth,Nevada,
2052,Frank,Barry,Other,8,1st,90,88,92,97.98,Danfort,Washington,
2053,Victoria,Nguyen,Other,13,5th,65,1,46,80.38,Bairdmouth,Nebraska,
2054,Wesley,Hughes,Female,15,1st,67,36,66,76.26,Lake Laurieberg,Pennsylvania,
2055,Robert,Wyatt,Male,14,11th,15,14,1,94.87,Mitchellbury,Alabama,
2056,Gloria,Smith,Other,11,10th,88,19,85,85.41,East Henrystad,Georgia,
2057,Richard,Harmon,Other,11,2nd,27,7,51,69.65,Robinsonstad,Alabama,
2058,Dan,Grant,Male,8,6th,58,82,53,80.85,Port Danielbury,Idaho,
2059,Cassandra,Larson,Female,10,8th,60,4,85,79.89,Stevenland,Wisconsin,
2060,Blake,Roach,Other,17,1st,4,77,85,63,East Ambermouth,Colorado,
2061,Michael,Cruz,Female,17,2nd,95,96,7,83.99,Woodsville,Nebraska,
2062,Brandy,Vasquez,Other,7,9th,20,22,8,76.69,Katieland,Maine,
2063,Brian,Ortiz,Female,10,11th,71,64,24,82.47,Port Lisastad,Arizona,
2064,Brittany,Cherry,Male,6,12th,47,20,97,88.18,South Jonside,New Jersey,
2065,Rodney,Romero,Other,12,5th,15,1,64,91.08,Lisatown,Alaska,
2066,Melissa,Krueger,Other,6,1st,77,50,18,90.92,West Bonnie,New Hampshire,
2067,Paula,Jackson,Other,8,10th,52,54,93,61.6,Markchester,Wisconsin,
2068,Michael,Garcia,Other,15,5th,14,87,34,71.1,Robertport,Oregon,
2069,Chelsea,Duncan,Other,18,11th,15,58,10,71.23,North Colleenburgh,Maryland,
2070,Anthony,Rodriguez,Male,9,4th,47,70,22,86.01,Barberside,Montana,
2071,Tyler,Hill,Other,9,6th,73,91,56,99.47,Phillipberg,Pennsylvania,
2072,Angela,Jacobs,Other,16,4th,37,33,5,73.66,Georgemouth,Mississippi,
2073,Jonathan,Munoz,Female,9,4th,5,73,35,93.45,Jamesmouth,Wyoming,
2074,George,Franco,Other,16,5th,66,64,77,84.21,Boyerville,Maryland,
2075,Andrew,Bryant,Female,9,5th,19,39,25,96.77,Port Melissatown,Arizona,
2076,Eric,Hawkins,Male,10,9th,15,90,88,94.22,Dianestad,Utah,
2077,Frank,Bailey,Female,16,6th,47,29,64,78.8,Dianebury,Maine,
2078,Jason,Roberts,Female,12,8th,39,54,52,79.51,Houstonstad,Michigan,
2079,Jessica,Williams,Male,14,11th,47,20,22,90.3,Davidland,Delaware,
2080,John,Parker,Male,6,2nd,38,34,81,93.58,Shelbyhaven,California,
2081,Veronica,Howard,Female,18,5th,37,11,95,83.58,Orozcobury,Nebraska,
2082,Steven,Lane,Female,18,3rd,62,66,0,82.41,South Marcus,Minnesota,
2083,Stephen,Robinson,Male,16,3rd,3,48,39,87.29,Parkview,Massachusetts,
2084,Jose,Evans,Male,6,5th,18,16,35,83.97,Diazville,Wisconsin,
2085,Ryan,Deleon,Male,13,2nd,18,95,71,91.43,Port Scottfurt,New Hampshire,
2086,Olivia,Best,Male,8,1st,100,27,44,65.49,Joannebury,New Jersey,
2087,Raymond,Brooks,Male,16,10th,75,51,15,73.48,Gibsonhaven,New Hampshire,
2088,Shawn,Parks,Female,8,9th,53,79,43,87.66,North Crystal,Kansas,
2089,Adam,Davis,Male,15,9th,6,7,59,99.01,South Danielleshire,South Dakota,
2090,Ricardo,Curry,Other,18,2nd,39,28,72,81.31,Pooletown,Nebraska,
2091,Deborah,Kim,Other,6,4th,36,50,89,84.65,North Peggyhaven,Virginia,
2092,Joel,Frederick,Other,9,9th,27,23,11,62.52,Oliviaberg,Iowa,
2093,Briana,Schultz,Other,10,6th,23,95,72,85.16,East Ryan,Alaska,
2094,Christina,Price,Male,15,9th,94,71,59,97.37,Port Kurt,Nebraska,
2095,Melanie,Rogers,Other,18,6th,62,77,11,94.99,New Stacytown,South Dakota,
2096,Thomas,Joyce,Female,10,5th,0,9,14,83.78,Port Traceybury,Hawaii,
2097,Darryl,Simon,Other,17,3rd,15,88,11,69.11,Lake Nathan,Hawaii,
2098,Ashley,Bush,Male,17,12th,70,59,23,97.07,Laurenside,New Jersey,
2099,Rachel,Perkins,Other,16,5th,44,61,93,72.97,Tiffanyland,Hawaii,
2100,Robert,Roberts,Female,10,10th,8,40,11,69.58,South Christine,New Mexico,
2101,Michelle,Williams,Male,12,4th,5,83,23,67.65,West Lauraville,Delaware,
2102,Bailey,Ford,Male,12,3rd,53,82,40,98.89,Patrickfurt,Florida,
2103,Janet,Warren,Male,11,2nd,61,51,75,67.67,Williamberg,North Carolina,
2104,Joseph,Johnson,Other,13,5th,73,48,80,73.4,Lake Ericton,Vermont,
2105,David,Morse,Other,10,10th,39,21,2,87.04,South Debbie,Alaska,
2106,Kevin,Welch,Male,9,6th,72,6,98,71.14,West James,Idaho,
2107,Patricia,Kaiser,Other,13,9th,57,47,21,83.91,Lake Robertshire,Colorado,
2108,Christine,Wood,Female,10,8th,43,82,100,86.79,Luiston,New Hampshire,
2109,Christina,Graves,Male,16,1st,100,54,1,67.53,Richardview,Hawaii,
2110,Troy,Dickerson,Female,14,3rd,48,24,27,84.52,Collinsberg,Iowa,
2111,Brittany,Lee,Female,15,1st,60,34,81,91.48,Rossborough,Nevada,
2112,Nicole,Sawyer,Other,12,8th,92,13,47,92.09,East Edward,New Jersey,
2113,Jeremy,Tran,Other,15,11th,77,13,58,87.53,West Nicholaston,Vermont,
2114,Joshua,James,Male,7,1st,16,9,10,67.6,Thomasmouth,Arizona,
2115,Paul,Miller,Female,6,2nd,97,46,92,87.44,East Jacqueline,Missouri,
2116,Connie,Jones,Other,14,7th,17,77,31,88.5,East David,Vermont,
2117,Nicole,Osborn,Female,16,1st,64,99,39,82.12,Wagnermouth,New Hampshire,
2118,Bernard,Williams,Other,11,2nd,81,42,87,68.18,Port Renee,Pennsylvania,
2119,Tina,Salazar,Female,14,7th,58,3,82,78.51,Davismouth,Tennessee,
2120,Karen,Reyes,Male,16,7th,97,30,24,80.8,Collinsville,Wisconsin,
2121,Catherine,Lopez,Other,15,3rd,57,36,95,64.69,North Katelynbury,Ohio,
2122,Bethany,Garcia,Male,15,12th,85,20,96,88.91,Port Katherineville,Pennsylvania,
2123,Benjamin,Henry,Female,10,10th,57,69,94,71.66,Port Nicholasville,Connecticut,
2124,Carol,Hines,Female,10,10th,19,13,16,69.88,West Samantha,Vermont,
2125,Jenna,Martinez,Male,16,11th,93,8,39,83.93,Carlberg,Hawaii,
2126,Erica,Duarte,Female,7,12th,41,27,6,85.34,Barnestown,Nebraska,
2127,Jessica,Macias,Other,13,12th,11,76,48,73.49,South Nicolemouth,Maryland,
2128,Bianca,Gomez,Other,7,8th,79,1,90,95.49,Angelicachester,Massachusetts,
2129,David,Crawford,Female,11,10th,85,96,36,92.38,Jesseview,Idaho,
2130,Amanda,Rogers,Female,10,6th,79,39,22,75,Michaelville,Oregon,
2131,Bailey,Eaton,Female,16,5th,52,24,35,75.67,Lisaside,Iowa,
2132,Cheryl,Mcmillan,Female,11,6th,49,70,17,88.68,East Hollyview,Maryland,
2133,Kelly,Campbell,Other,10,4th,29,25,72,97.3,West Brittany,Virginia,
2134,Michael,Cline,Other,10,12th,50,81,40,78.36,Port Christina,Kentucky,
2135,Ronald,Smith,Female,16,11th,43,4,52,73.66,Pennyland,Massachusetts,
2136,Alyssa,Saunders,Male,17,9th,69,30,28,70.19,Lake Spencer,North Carolina,
2137,James,Martinez,Male,16,2nd,5,34,24,62.88,Knightshire,South Carolina,
2138,Kenneth,White,Other,10,8th,85,10,34,64.98,Petersshire,Alaska,
2139,Paul,Robertson,Male,9,10th,56,72,25,75.06,Port Kimberly,Maryland,
2140,Michael,Hamilton,Female,8,3rd,94,72,22,82.03,Bairdhaven,Oklahoma,
2141,Jodi,Conway,Male,14,2nd,35,5,37,75.72,Port Lacey,Arkansas,
2142,Raymond,Barnett,Other,18,12th,82,72,33,62.66,Duncanside,Vermont,
2143,Sandra,Evans,Female,9,8th,11,61,89,92.48,East Jennafort,New York,
2144,Nancy,Ferguson,Female,6,2nd,21,5,56,70.19,East Stephanieburgh,Rhode Island,
2145,Andrew,Davis,Other,18,8th,90,6,33,79.8,New Debbie,Arizona,
2146,Lauren,Rivera,Male,18,5th,3,40,11,97.39,Frederickfurt,Alaska,
2147,Kimberly,Hughes,Other,18,11th,73,11,62,82.03,West Joy,New Jersey,
2148,Douglas,Robinson,Other,15,11th,80,39,45,92.85,Berrychester,West Virginia,
2149,Kyle,Gallagher,Male,12,12th,98,1,74,80.44,Donaldfurt,Virginia,
2150,James,Harrell,Female,16,8th,90,45,46,76.82,Lake Amy,Louisiana,
2151,Mark,Long,Male,11,8th,39,96,44,70.63,North Joannchester,Alaska,
2152,Robert,Richards,Male,16,4th,71,36,98,99.26,South Jonathanside,Michigan,
2153,Matthew,Stephens,Female,8,4th,82,50,82,85.12,Watsonland,Alabama,
2154,Daniel,Salinas,Female,17,3rd,15,64,66,79.58,Lake Apriltown,Arkansas,
2155,Tyler,Anderson,Other,6,10th,82,24,57,64.32,South Andrew,Alaska,
2156,Chris,Mendoza,Male,16,5th,71,40,80,77.49,East Gloriaport,Kentucky,
2157,Joshua,Jennings,Female,13,6th,10,96,87,72.53,Gregoryburgh,Georgia,
2158,Robert,Cox,Male,10,7th,24,50,21,65.59,Justinport,Nebraska,
2159,Edward,Gonzalez,Male,10,3rd,79,92,4,64.92,Michaelshire,Indiana,
2160,Eduardo,Ferguson,Female,12,12th,69,45,74,90.4,Jamestown,New Jersey,
2161,Rhonda,Trujillo,Female,12,11th,73,16,49,99.77,Michelleborough,Washington,
2162,Wayne,Daniels,Male,12,6th,96,89,19,61.64,West Shannonland,Utah,
2163,Christy,King,Female,17,6th,6,86,68,62.81,West Gary,Missouri,
2164,Jennifer,Morales,Male,6,8th,72,12,72,64.3,East Rebecca,Illinois,
2165,Richard,Jenkins,Female,15,8th,66,42,26,81.41,North Jennifer,North Dakota,
2166,Christopher,Chang,Other,17,1st,24,52,89,65.1,Garciashire,Utah,
2167,Nicole,Finley,Female,15,2nd,96,94,55,63.84,West Ashley,Iowa,
2168,Emily,Brown,Male,9,8th,60,64,44,89.72,Laurabury,Virginia,
2169,Ronald,Lopez,Female,11,2nd,64,12,82,76.93,West Cathy,Delaware,
2170,Grant,Liu,Male,17,6th,2,64,87,61.6,North Karen,Illinois,
2171,Robert,Macias,Female,17,8th,15,99,36,86.41,Stacieport,Nebraska,
2172,Lisa,Parker,Male,9,8th,84,19,26,62.4,Kevinburgh,Hawaii,
2173,Samuel,Andrews,Male,16,3rd,68,3,43,64.46,New Mariah,South Dakota,
2174,David,Nguyen,Female,14,5th,23,75,89,99.07,Geraldview,West Virginia,
2175,Brian,Velasquez,Male,16,6th,2,48,64,88.78,Davidview,Wisconsin,
2176,Benjamin,Garcia,Other,18,10th,35,61,70,71.37,Jacksonstad,Wisconsin,
2177,Michael,Hart,Other,13,10th,100,75,95,69.63,Valeriebury,Maryland,
2178,Joyce,Boyd,Female,16,3rd,26,4,34,68.82,Port Jasonton,New Jersey,
2179,Ashley,Griffin,Male,11,9th,31,37,11,84.15,Port Jessica,Oklahoma,
2180,Aaron,Jones,Male,14,2nd,90,20,65,90.07,Powelltown,Delaware,
2181,John,Taylor,Male,10,7th,74,19,98,97.11,Hayesfurt,Connecticut,
2182,Paul,Nguyen,Female,8,12th,56,87,26,74.14,Frankfort,Florida,
2183,Don,Mclaughlin,Female,16,2nd,10,59,33,69.45,Lisastad,South Dakota,
2184,Zachary,Carter,Other,14,6th,68,10,27,60.92,East Dylan,South Dakota,
2185,Grace,Edwards,Male,8,9th,77,80,59,83.36,East Stacymouth,Georgia,
2186,Robert,Anderson,Other,10,11th,41,11,33,90.49,Michaelshire,North Dakota,
2187,Sarah,Jordan,Female,7,2nd,51,91,4,66.87,Stephenshire,Wisconsin,
2188,Kelli,Clark,Female,13,5th,75,29,14,98.66,Port David,Minnesota,
2189,Charles,Smith,Other,8,9th,5,27,66,75.33,Amychester,Mississippi,
2190,Michael,White,Male,17,8th,62,87,84,81.67,Paulland,Nevada,
2191,Cassie,Campos,Male,10,7th,2,83,80,60.7,Sheamouth,Pennsylvania,
2192,Joel,Anderson,Male,17,10th,43,18,23,66.42,Lake Paulchester,Wisconsin,
2193,Jessica,Miller,Female,18,7th,55,98,60,82.85,Mariofurt,New Jersey,
2194,Paul,Woodward,Male,14,4th,23,91,17,84.57,South Christineland,Iowa,
2195,Donald,Beltran,Male,18,10th,53,20,59,98.96,Lovehaven,Washington,
2196,Rachel,Clay,Other,8,4th,3,64,75,92.38,Lake Jill,New York,
2197,David,Wilson,Other,16,9th,67,66,41,64.98,North Douglaston,Maine,
2198,Michael,Brooks,Other,11,3rd,40,93,47,69.85,Morganberg,South Carolina,
2199,Matthew,Brown,Other,16,8th,48,77,72,76.26,West Joshua,Massachusetts,
2200,Mariah,Garza,Female,7,7th,32,83,48,69.68,Lopezberg,Michigan,
2201,Matthew,Castro,Male,9,2nd,11,66,84,84.38,Schmidtborough,Kentucky,
2202,Mark,Davis,Female,11,6th,14,98,75,95.68,Dominiqueburgh,Illinois,
2203,Adam,Mccullough,Male,9,4th,12,43,4,96.71,Gabrielview,Colorado,
2204,Chad,Potter,Female,17,12th,69,57,41,71.18,Amymouth,New Hampshire,
2205,Karen,Taylor,Male,10,10th,21,100,89,60.13,Zunigaview,Delaware,
2206,Ronald,Young,Male,12,7th,36,16,13,86.85,Madisonmouth,North Dakota,
2207,Kristopher,Richardson,Male,18,7th,18,43,80,77.41,Davistown,Oregon,
2208,Joseph,Rice,Female,11,10th,23,37,45,94.44,North Joshua,Washington,
2209,Jerry,Miller,Other,11,6th,32,46,1,93.98,Liufurt,North Carolina,
2210,Abigail,Wilson,Other,10,9th,98,79,20,77.85,Port Joelborough,Mississippi,
2211,Gina,Finley,Female,15,12th,11,55,53,69.29,South Nathanburgh,Nevada,
2212,Amy,Lee,Male,10,4th,19,5,60,93.89,South Tammyland,Oklahoma,
2213,Craig,Yates,Male,13,3rd,39,91,42,76.34,East Erichaven,Alabama,
2214,Lisa,Glenn,Female,7,11th,52,99,43,77.77,Laurachester,North Dakota,
2215,Caleb,Blair,Other,13,11th,86,87,82,66.02,North Jamiemouth,Alabama,
2216,Michael,Gordon,Other,6,2nd,21,49,12,95.52,Port Lindsey,North Dakota,
2217,Lisa,Willis,Male,16,12th,7,30,23,94.02,Wagnerside,South Dakota,
2218,Amy,Lane,Other,15,12th,78,26,45,90.03,Port Nicole,Arkansas,
2219,Luis,Williamson,Other,15,10th,41,78,39,60.92,Lake Jordan,South Dakota,
2220,Alex,Nelson,Other,15,8th,23,77,20,90.6,Jeffreyport,Idaho,
2221,James,Maldonado,Male,7,2nd,3,9,59,68.21,Josephfurt,South Carolina,
2222,Sara,Castaneda,Other,13,10th,91,19,69,86.93,New Anna,Tennessee,
2223,Paul,Mann,Male,9,10th,7,72,23,77.47,Melissamouth,Indiana,
2224,Melissa,Ball,Female,14,8th,38,80,96,95.01,South Raymondton,Kansas,
2225,Linda,Lowe,Female,7,6th,49,63,2,73.69,East Taylor,Ohio,
2226,Sarah,Brooks,Male,16,9th,12,12,56,60.83,Port Lisastad,Maryland,
2227,Jermaine,Monroe,Other,12,2nd,40,1,78,80.3,West Alyssa,Illinois,
2228,Linda,Johnson,Female,14,8th,18,18,58,75.52,New Nathan,Pennsylvania,
2229,Sarah,Martinez,Male,10,3rd,52,98,75,77.69,North Michaelfurt,Illinois,
2230,Barbara,Carpenter,Other,12,5th,41,39,73,68.22,South Stevenborough,Maryland,
2231,James,Jones,Female,6,7th,33,70,88,65.78,Christopherfurt,Wyoming,
2232,James,Burton,Male,8,2nd,48,100,55,63.09,West Crystalstad,Arkansas,
2233,Roy,Hunt,Other,8,10th,15,11,93,93.48,Elizabethbury,Alabama,
2234,Luis,Burns,Other,9,2nd,6,63,51,87.33,Lake Charlesborough,Montana,
2235,Christopher,Berger,Male,11,11th,25,12,60,66.74,Jesusstad,Alaska,
2236,Katherine,Johnson,Other,12,10th,30,58,31,76.16,South Eric,Idaho,
2237,Douglas,Johnson,Female,15,7th,96,40,32,68.72,New Sheilaborough,Texas,
2238,Sharon,Nunez,Male,13,6th,76,21,92,74.13,Bridgetburgh,West Virginia,
2239,Eric,Sandoval,Other,8,8th,75,37,47,70.97,East Laurafort,North Carolina,
2240,Michelle,Miller,Other,11,11th,30,20,76,88.6,North Gary,Tennessee,
2241,Erin,Robinson,Other,17,11th,63,8,43,95.94,Lisaburgh,South Dakota,
2242,Joann,Taylor,Other,8,1st,65,35,61,75.18,Evansborough,Louisiana,
2243,Michael,Roberts,Other,18,2nd,96,73,86,95.11,New Kristenbury,Louisiana,
2244,Melissa,Walker,Male,7,4th,64,46,51,98.43,Hendersonburgh,Indiana,
2245,Christopher,Shaw,Female,13,3rd,49,45,38,87.46,Johntown,Alabama,
2246,Paul,Powell,Female,11,10th,14,11,5,82.53,Lake Kendraside,Louisiana,
2247,Philip,Buckley,Male,16,11th,34,9,29,85.82,South Jacobton,Kansas,
2248,Adam,Cline,Other,8,1st,7,22,97,62.59,New Carlosfurt,Massachusetts,
2249,Katie,Young,Female,11,3rd,40,90,64,88.52,Mindyport,Mississippi,
2250,Donald,Jennings,Female,16,11th,59,98,13,60.88,Aaronstad,Idaho,
2251,Jacob,Carlson,Female,6,3rd,70,58,53,82.87,Nelsonbury,New York,
2252,Stephen,Gardner,Other,6,8th,52,33,54,74.38,Rodriguezmouth,Kentucky,
2253,Peter,Parker,Male,13,9th,8,60,99,60.82,North Susanside,New Jersey,
2254,David,Dyer,Female,10,5th,61,32,34,77.45,Brownbury,South Carolina,
2255,David,Terry,Male,9,7th,3,97,73,77.81,North Johnport,Wisconsin,
2256,Tamara,Williams,Female,18,10th,52,56,51,76.97,Port Leonborough,Tennessee,
2257,Jerry,Greene,Male,18,10th,81,83,75,77.49,Lake Robert,Connecticut,
2258,Tristan,Green,Other,8,8th,29,17,3,73.93,South Scottshire,Arkansas,
2259,Anthony,Jenkins,Other,15,4th,2,15,20,70.76,Port Derek,New Jersey,
2260,Cameron,Stevens,Other,18,4th,34,72,65,96.46,Shannonville,Mississippi,
2261,Mary,Jones,Male,8,11th,70,62,21,70.39,Christineside,New York,
2262,Paul,Trujillo,Other,13,6th,75,5,38,66.32,Catherinetown,Texas,
2263,Christopher,Johnson,Other,18,5th,86,46,76,68.77,Brucemouth,Oklahoma,
2264,Emma,Harris,Female,18,10th,12,36,89,83.42,Lake Michael,Virginia,
2265,Jonathan,Harris,Male,18,11th,31,51,67,80.69,South Isaactown,New York,
2266,Johnathan,Campbell,Male,7,5th,97,52,25,81.24,Conleystad,Kentucky,
2267,Clayton,Aguilar,Female,8,7th,71,79,72,67.83,East Matthewborough,New Hampshire,
2268,Samuel,Kim,Other,15,12th,83,87,96,61.45,North Robertside,Nebraska,
2269,Christopher,Nguyen,Female,12,6th,100,16,17,75.26,West Ryanland,New York,
2270,Linda,Baker,Other,16,2nd,16,56,16,61.92,Romanland,Washington,
2271,Jon,Reed,Male,12,10th,38,46,84,69.14,Jasonburgh,Florida,
2272,Suzanne,Ashley,Other,12,1st,72,65,42,88.28,Burchchester,Michigan,
2273,Joshua,Smith,Female,12,10th,52,79,100,66.35,Eileenmouth,New Jersey,
2274,James,Huerta,Other,13,9th,57,40,6,84.62,North Kristen,Mississippi,
2275,Richard,Gregory,Female,12,7th,10,47,11,82.11,Joyceville,Mississippi,
2276,Alexis,Bell,Other,6,3rd,81,10,39,70.02,East Joseph,Texas,
2277,Sean,Mendoza,Male,6,5th,64,87,98,81.01,Ryanbury,Wisconsin,
2278,Edwin,Reyes,Male,14,1st,26,52,18,70.21,North Robertmouth,Rhode Island,
2279,Danielle,Kramer,Male,9,6th,100,64,44,65.96,Lake Paul,Delaware,
2280,Nicole,Mercado,Other,17,9th,18,57,58,65.67,East Claire,South Dakota,
2281,Mike,Reed,Female,11,1st,47,33,50,77.44,Villarrealberg,Colorado,
2282,Tyler,Howell,Male,6,1st,69,87,21,94.84,Willischester,Alabama,
2283,Karen,Jackson,Female,11,12th,21,5,58,67.44,Brianport,Pennsylvania,
